bath,balcony,price,total_sqft_float,bhk,price_per_sqft
1.0,1.0,11.0,450.0,1,2444.4444444444443
1.0,1.0,11.0,400.0,1,2750.0
1.0,1.0,12.0,400.0,1,3000.0
1.0,1.0,10.25,395.0,1,2594.9367088607596
1.0,1.0,12.0,418.0,1,2870.813397129187
1.0,1.0,10.0,400.0,1,2500.0
1.0,1.0,12.5,450.0,1,2777.777777777778
1.0,0.0,19.55,782.0,1,2500.0
1.0,1.0,11.5,400.0,1,2875.0
1.0,1.0,13.0,460.0,1,2826.086956521739
2.0,1.0,11.5,418.0,1,2751.196172248804
1.0,1.0,10.0,410.0,1,2439.0243902439024
1.0,1.0,10.25,400.0,1,2562.5
1.0,1.0,15.0,520.0,1,2884.6153846153848
2.0,2.0,42.0,1200.0,2,3500.0
1.0,1.0,25.0,850.0,2,2941.176470588235
1.0,1.0,24.88,995.0,2,2500.502512562814
1.0,1.0,25.0,900.0,2,2777.777777777778
2.0,1.0,29.35,1174.0,2,2500.0
2.0,1.0,29.38,1175.0,2,2500.425531914894
2.0,1.0,24.9,996.0,2,2500.0
3.0,1.0,65.0,1700.0,3,3823.529411764706
4.0,0.0,52.8,1600.0,4,3300.0
4.0,2.0,95.0,2168.0,4,4381.918819188192
1.0,0.0,65.0,1200.0,2,5416.666666666667
8.0,1.0,150.0,4000.0,7,3750.0
1.0,0.0,14.0,400.0,1,3500.0
2.0,0.0,23.0,600.0,1,3833.3333333333335
2.0,1.0,60.0,1000.0,2,6000.0
2.0,1.0,60.0,975.0,2,6153.846153846154
1.0,1.0,49.0,833.0,1,5882.35294117647
3.0,3.0,120.0,2300.0,3,5217.391304347826
3.0,2.0,108.0,2045.0,3,5281.173594132029
2.0,1.0,50.0,1236.0,2,4045.3074433656957
2.0,1.0,48.0,1190.0,2,4033.6134453781515
2.0,1.0,79.0,1300.0,2,6076.923076923077
2.0,1.0,45.0,1080.0,2,4166.666666666667
5.0,2.0,300.0,2400.0,6,12500.0
2.0,1.0,58.27,1313.0,2,4437.928408225438
2.0,1.0,49.27,1060.0,2,4648.11320754717
2.0,1.0,49.0,1020.0,2,4803.921568627451
2.0,2.0,50.0,1075.0,2,4651.162790697675
2.0,3.0,73.0,1460.0,3,5000.0
2.0,2.0,70.0,1405.0,3,4982.20640569395
1.0,1.0,17.0,686.0,1,2478.134110787172
2.0,2.0,35.0,1200.0,3,2916.6666666666665
3.0,2.0,230.0,2700.0,4,8518.518518518518
2.0,2.0,88.0,1600.0,3,5500.0
1.0,0.0,37.5,1500.0,1,2500.0
2.0,1.0,105.0,1375.0,2,7636.363636363636
2.0,0.0,110.0,1050.0,2,10476.190476190477
3.0,2.0,150.0,1800.0,3,8333.333333333334
2.0,1.0,55.0,1060.0,2,5188.679245283019
2.0,3.0,45.0,999.0,2,4504.504504504504
2.0,1.0,65.0,1194.0,2,5443.886097152429
2.0,2.0,67.0,1200.0,2,5583.333333333333
2.0,1.0,65.0,1194.0,2,5443.886097152429
3.0,2.0,85.0,2000.0,3,4250.0
2.0,2.0,85.0,2000.0,3,4250.0
3.0,2.0,85.0,2000.0,3,4250.0
3.0,2.0,85.0,2000.0,3,4250.0
4.0,1.0,225.0,2400.0,5,9375.0
3.0,2.0,85.0,2000.0,3,4250.0
4.0,1.0,170.0,2400.0,6,7083.333333333333
2.0,2.0,45.0,975.0,2,4615.384615384615
2.0,2.0,33.0,865.0,2,3815.0289017341042
1.0,0.0,40.0,375.0,1,10666.666666666666
3.0,2.0,200.0,1717.0,3,11648.223645894
2.0,1.0,52.0,950.0,2,5473.684210526316
2.0,2.0,70.0,1274.0,2,5494.505494505494
2.0,2.0,80.0,1280.0,2,6250.0
2.0,2.0,70.0,1100.0,2,6363.636363636364
2.0,2.0,58.0,1000.0,2,5800.0
2.0,2.0,56.0,965.0,2,5803.108808290155
2.0,2.0,70.0,1200.0,2,5833.333333333333
2.0,2.0,46.0,930.0,2,4946.236559139785
3.0,1.5843757375501535,170.0,1850.0,3,9189.18918918919
3.0,3.0,220.0,2200.0,3,10000.0
4.0,1.0,325.0,2780.0,3,11690.647482014389
3.0,3.0,172.0,1750.0,3,9828.57142857143
3.0,2.0,345.0,2500.0,3,13800.0
5.0,3.0,416.0,2990.0,5,13913.04347826087
2.0,0.0,90.0,1350.0,2,6666.666666666667
1.0,1.0,20.0,450.0,1,4444.444444444444
2.0,2.0,63.0,1150.0,2,5478.260869565217
2.0,2.0,56.81,1196.0,2,4750.0
2.0,2.0,81.0,1450.0,3,5586.206896551724
3.0,2.0,79.0,1458.0,3,5418.38134430727
2.0,1.0,75.0,1300.0,3,5769.2307692307695
2.0,2.0,78.0,1540.0,3,5064.935064935065
6.0,3.0,165.0,3300.0,6,5000.0
5.0,2.0,395.0,2400.0,4,16458.333333333332
2.0,1.0,29.0,700.0,2,4142.857142857143
2.0,1.0,46.0,1141.0,2,4031.5512708150745
2.0,2.0,57.0,1500.0,2,3800.0
2.0,1.0,45.9,1141.0,2,4022.787028921998
2.0,1.0,40.0,1105.0,2,3619.9095022624433
2.0,1.0,55.99,1450.0,2,3861.3793103448274
2.0,2.0,38.0,1100.0,2,3454.5454545454545
2.0,1.0,38.95,1061.0,2,3671.065032987748
2.0,1.0,43.4,1358.0,3,3195.8762886597938
2.0,2.0,41.39,1213.0,3,3412.201154163232
2.0,2.0,66.0,1611.0,3,4096.83426443203
2.0,2.0,39.98,1167.0,3,3425.8783204798624
2.0,1.0,43.1,1358.0,3,3173.784977908689
2.0,1.0,81.0,1274.0,2,6357.9277864992155
2.0,1.0,81.0,1274.0,2,6357.9277864992155
3.0,2.0,115.0,1842.0,3,6243.213897937025
3.0,2.0,115.0,1842.0,3,6243.213897937025
3.0,2.0,115.0,1842.0,3,6243.213897937025
3.0,2.0,115.0,1842.0,3,6243.213897937025
2.0,2.0,88.0,1500.0,2,5866.666666666667
1.0,1.0,21.0,560.0,1,3750.0
4.0,1.0,138.0,1200.0,2,11500.0
2.0,0.0,40.0,1050.0,2,3809.5238095238096
4.0,2.0,150.0,2360.0,4,6355.932203389831
2.0,2.0,57.0,985.0,2,5786.802030456853
2.0,1.0,83.87,1407.0,2,5960.90973702914
4.0,3.0,135.0,2400.0,4,5625.0
2.0,2.0,72.0,1220.0,2,5901.639344262295
4.0,1.0,350.0,4400.0,5,7954.545454545455
1.0,0.0,42.295,790.5,1,5350.411132194813
1.0,1.0,38.77,656.0,1,5910.0609756097565
1.0,1.0,39.0,645.0,1,6046.511627906977
1.0,1.0,41.0,645.0,1,6356.589147286822
2.0,1.0,80.9,1210.0,2,6685.950413223141
2.0,1.0,72.0,1210.0,2,5950.413223140496
2.0,1.0,78.5,1205.0,2,6514.522821576764
2.0,2.0,65.0,1145.0,2,5676.855895196507
2.0,1.0,68.38,1020.07,2,6703.461527150097
2.0,1.0,81.0,1205.47,2,6719.370867794304
2.0,1.0,65.0,1007.0,2,6454.816285998014
2.0,1.0,70.0,1205.0,2,5809.128630705394
2.0,1.0,74.0,1210.0,2,6115.702479338843
2.0,1.0,64.0,1012.0,2,6324.110671936759
2.0,1.0,62.0,1007.0,2,6156.901688182721
2.0,1.0,67.0,1007.0,2,6653.4260178748755
2.0,1.0,66.0,1007.0,2,6554.121151936445
2.0,1.0,69.0,1210.0,2,5702.479338842975
2.0,1.0,65.0,1012.0,2,6422.924901185771
2.0,1.0,73.87,1205.0,2,6130.290456431535
2.0,1.0,79.0,1205.0,2,6556.016597510374
2.0,1.0,68.0,1012.0,2,6719.367588932806
2.0,1.0,40.0,825.0,1,4848.484848484848
2.0,1.0,33.0,1051.0,2,3139.8667935299713
2.0,3.0,122.0,1525.0,3,8000.0
2.0,2.0,125.0,1560.0,3,8012.820512820513
2.0,2.0,120.0,1500.0,3,8000.0
2.0,2.0,130.0,1630.0,3,7975.460122699386
3.0,2.0,156.0,2312.0,3,6747.404844290658
1.0,1.0,200.0,2400.0,1,8333.333333333334
1.0,1.0,60.0,720.0,1,8333.333333333334
2.0,1.0,63.0,1125.0,2,5600.0
2.0,2.0,80.0,1310.0,2,6106.8702290076335
2.0,3.0,75.0,1260.0,2,5952.380952380952
2.0,2.0,46.79,1170.0,2,3999.1452991452993
2.0,1.0,78.0,1330.0,2,5864.661654135339
2.0,2.0,40.79,1020.0,2,3999.0196078431372
2.0,1.0,63.98,1600.0,2,3998.75
2.0,2.0,86.0,1390.0,2,6187.050359712231
2.0,3.0,70.0,1460.0,2,4794.520547945205
2.0,1.0,60.0,1200.0,2,5000.0
2.0,2.0,80.0,1290.0,2,6201.550387596899
2.0,3.0,65.0,1186.0,2,5480.607082630691
2.0,3.0,45.0,1040.0,2,4326.923076923077
2.0,2.0,77.0,1330.0,2,5789.473684210527
2.0,3.0,49.0,1200.0,2,4083.3333333333335
2.0,2.0,67.0,1185.0,2,5654.008438818565
2.0,1.0,50.0,1000.0,2,5000.0
2.0,2.0,80.43,1310.0,2,6139.69465648855
2.0,2.0,87.8,1430.0,2,6139.8601398601395
2.0,1.0,42.83,1020.0,2,4199.019607843137
2.0,1.0,63.0,1100.0,2,5727.272727272727
2.0,2.0,40.79,1020.0,2,3999.0196078431372
2.0,3.0,75.0,1260.0,2,5952.380952380952
2.0,1.0,88.64,1470.0,3,6029.931972789115
2.0,2.0,75.0,1300.0,3,5769.2307692307695
3.0,2.0,115.0,1800.0,3,6388.888888888889
4.0,1.0,135.0,2600.0,3,5192.307692307692
2.0,0.0,83.0,1350.0,3,6148.148148148148
2.0,1.0,78.0,1400.0,3,5571.428571428572
3.0,2.0,101.0,1650.0,3,6121.212121212121
2.0,2.0,55.0,1300.0,3,4230.7692307692305
3.0,2.0,90.75,1650.0,3,5500.0
3.0,2.0,101.0,1650.0,3,6121.212121212121
3.0,3.0,80.0,1540.0,3,5194.805194805195
3.0,2.0,115.0,1683.0,3,6833.036244800951
2.0,2.0,89.0,1750.0,3,5085.714285714285
3.0,3.0,108.0,1770.0,3,6101.6949152542375
3.0,1.0,66.0,1420.0,3,4647.887323943662
3.0,2.0,74.52,1200.0,3,6210.0
3.0,2.0,85.0,1426.0,3,5960.729312762974
4.0,3.0,95.0,2500.0,4,3800.0
3.0,1.0,100.0,1600.0,3,6250.0
2.0,2.0,80.0,1330.0,2,6015.037593984963
3.0,2.0,100.0,1690.0,3,5917.15976331361
4.0,3.0,170.0,3000.0,5,5666.666666666667
2.0,2.0,150.0,1700.0,2,8823.529411764706
2.0,2.0,110.0,1250.0,2,8800.0
2.0,1.0,120.0,1500.0,3,8000.0
2.0,1.0,95.0,1260.0,3,7539.68253968254
2.0,2.0,300.0,2400.0,3,12500.0
3.0,2.0,510.0,2400.0,5,21250.0
3.0,2.0,425.0,2800.0,5,15178.57142857143
2.0,3.0,58.4,1145.0,2,5100.436681222707
2.0,1.0,50.0,1085.0,2,4608.294930875576
2.0,1.0,58.7,1305.0,3,4498.08429118774
2.0,2.0,68.0,1350.0,3,5037.037037037037
2.0,1.0,59.0,1305.0,3,4521.072796934866
2.0,1.0,60.0,1305.0,3,4597.701149425287
2.0,1.0,59.0,1305.0,3,4521.072796934866
3.0,1.0,75.48,1480.0,3,5100.0
2.0,1.0,59.0,1305.0,3,4521.072796934866
4.0,0.0,100.0,2000.0,4,5000.0
3.0,1.0,147.0,2100.0,4,7000.0
6.0,2.0,150.0,3000.0,6,5000.0
2.0,1.0,41.5,920.0,2,4510.869565217391
2.0,2.0,49.0,1305.0,3,3754.7892720306513
3.0,3.0,47.57,1510.0,3,3150.3311258278145
3.0,2.0,51.98,1650.0,3,3150.3030303030305
3.0,2.0,51.35,1630.0,3,3150.306748466258
3.0,3.0,47.57,1510.0,3,3150.3311258278145
2.0,2.0,49.0,1315.0,3,3726.235741444867
3.0,2.0,48.51,1540.0,3,3150.0
2.0,0.0,59.935,1177.5,2,5090.0212314225055
2.0,1.0,59.0,1160.0,2,5086.206896551724
3.0,1.0,69.46,1392.0,3,4989.942528735632
2.0,0.0,70.385,1410.5,3,4990.074441687346
4.0,3.0,190.0,4800.0,4,3958.3333333333335
3.0,2.0,200.0,4800.0,4,4166.666666666667
2.0,1.0,77.25,1030.0,2,7500.0
3.0,1.0,125.0,1762.0,3,7094.211123723042
2.0,2.0,55.0,1145.0,2,4803.493449781659
2.0,0.0,60.0,1250.0,2,4800.0
2.0,2.0,73.0,1365.0,2,5347.985347985348
2.0,3.0,60.0,1200.0,2,5000.0
2.0,2.0,73.0,1340.0,2,5447.761194029851
2.0,2.0,52.0,1008.0,2,5158.730158730159
2.0,2.0,57.0,1105.0,2,5158.371040723982
3.0,2.0,74.5,1600.0,3,4656.25
6.0,2.0,140.0,1903.0,5,7356.8050446663165
4.0,3.0,214.0,3161.0,4,6770.00949066751
4.0,1.0,130.0,2400.0,3,5416.666666666667
2.0,1.0,48.0,1125.0,2,4266.666666666667
2.0,2.0,70.0,1200.0,2,5833.333333333333
2.0,1.0,64.8,1050.0,2,6171.428571428572
4.0,0.0,140.0,2500.0,3,5600.0
4.0,2.0,99.0,2000.0,4,4950.0
2.0,1.0,185.0,1350.0,2,13703.703703703704
2.0,1.0,55.0,1080.0,2,5092.592592592592
5.0,1.5843757375501535,325.0,2350.0,5,13829.787234042553
2.0,1.0,66.0,1100.0,2,6000.0
2.0,1.0,70.0,1113.0,2,6289.308176100629
2.0,2.0,73.2,1200.0,2,6100.0
4.0,2.0,195.0,2370.0,3,8227.848101265823
3.0,2.0,124.0,1776.0,3,6981.981981981982
6.0,2.0,250.0,3012.0,4,8300.132802124834
1.0,1.0,33.32,595.0,1,5600.0
1.0,1.0,31.83,595.0,1,5349.579831932773
1.0,2.0,35.0,630.0,1,5555.555555555556
1.0,1.0,31.2,700.0,1,4457.142857142857
2.0,1.0,66.02,1179.0,2,5599.660729431722
2.0,0.0,58.935,1122.5,2,5250.334075723831
2.0,1.0,45.0,793.0,2,5674.653215636822
2.0,2.0,78.0,1400.0,2,5571.428571428572
2.0,0.0,55.0,1181.0,2,4657.070279424217
2.0,1.0,51.0,1105.0,2,4615.384615384615
2.0,2.0,65.26,1255.0,2,5200.000000000001
2.0,1.0,55.0,912.0,2,6030.701754385965
2.0,1.0,73.0,1218.0,2,5993.431855500821
2.0,1.0,65.12,1115.0,2,5840.358744394619
2.0,2.0,65.0,1275.0,2,5098.0392156862745
2.0,1.0,39.0,892.0,2,4372.197309417041
2.0,2.0,70.0,1260.0,2,5555.555555555556
2.0,2.0,65.0,1150.0,2,5652.173913043478
2.0,0.0,48.0,1015.0,2,4729.064039408867
2.0,1.0,61.0,1115.0,2,5470.85201793722
2.0,1.0,48.0,1136.0,2,4225.352112676056
2.0,0.0,67.73,1302.5,2,5200.0
2.0,2.0,65.0,1200.0,2,5416.666666666667
2.0,1.0,65.0,1240.0,2,5241.935483870968
2.0,1.0,69.0,1268.0,2,5441.640378548896
2.0,3.0,58.0,960.0,2,6041.666666666667
2.0,1.0,73.0,1275.0,2,5725.490196078431
2.0,1.0,71.0,1240.0,2,5725.806451612903
2.0,1.0,68.0,1215.0,2,5596.707818930041
2.0,1.0,68.0,1215.0,2,5596.707818930041
2.0,2.0,60.16,1280.0,2,4700.0
2.0,1.0,68.0,1215.0,2,5596.707818930041
2.0,1.0,50.0,1000.0,2,5000.0
2.0,1.0,45.0,1012.0,2,4446.640316205534
2.0,1.0,61.0,1115.0,2,5470.85201793722
2.0,1.0,44.5,1000.0,2,4450.0
2.0,1.0,44.0,1012.0,2,4347.826086956522
2.0,0.0,61.74,1122.5,2,5500.22271714922
2.0,3.0,53.0,1206.0,2,4394.69320066335
2.0,2.0,55.0,1150.0,2,4782.608695652174
2.0,1.0,65.0,1215.0,2,5349.794238683127
2.0,1.0,57.0,970.0,2,5876.288659793814
2.0,1.0,66.0,1170.0,3,5641.025641025641
3.0,2.0,95.0,1445.0,3,6574.39446366782
2.0,1.0,90.0,1460.0,3,6164.3835616438355
3.0,2.0,100.0,1654.0,3,6045.949214026602
2.0,2.0,72.0,1460.0,3,4931.506849315068
3.0,2.0,78.0,1550.0,3,5032.258064516129
3.0,2.0,82.0,1550.0,3,5290.322580645161
2.0,2.0,75.0,1550.0,3,4838.709677419355
3.0,2.0,100.0,1893.0,3,5282.620179609086
3.0,2.0,95.0,1600.0,3,5937.5
3.0,2.0,95.0,1880.0,3,5053.191489361702
3.0,2.0,90.0,1788.0,3,5033.557046979866
3.0,1.5843757375501535,68.0,1400.0,3,4857.142857142857
3.0,1.5843757375501535,110.0,1725.0,3,6376.811594202899
4.0,1.0,390.0,9000.0,3,4333.333333333333
3.0,1.0,83.22,1486.0,3,5600.269179004038
2.0,2.0,75.0,1460.0,3,5136.986301369863
2.0,2.0,69.0,1200.0,3,5750.0
2.0,1.0,76.0,1465.0,3,5187.713310580205
2.0,2.0,52.0,1100.0,3,4727.272727272727
3.0,0.0,84.29,1532.5,3,5500.163132137031
2.0,2.0,87.0,1450.0,3,6000.0
2.0,3.0,75.0,1625.0,3,4615.384615384615
2.0,2.0,60.0,1305.0,3,4597.701149425287
3.0,1.0,115.0,1894.0,3,6071.805702217529
3.0,2.0,89.0,1693.0,3,5256.940342587123
3.0,1.0,76.18,1365.0,3,5580.952380952382
3.0,0.0,79.465,1532.5,3,5185.318107667211
3.0,3.0,90.0,1655.0,3,5438.0664652567975
3.0,1.0,94.0,1650.0,3,5696.969696969697
3.0,3.0,85.0,1725.0,3,4927.536231884058
2.0,2.0,80.0,1460.0,3,5479.45205479452
2.0,3.0,81.0,1520.0,3,5328.9473684210525
3.0,1.0,148.0,2826.0,3,5237.0842179759375
3.0,2.0,105.0,1640.0,3,6402.4390243902435
3.0,2.0,85.0,1660.0,3,5120.481927710844
3.0,2.0,96.5,1880.0,3,5132.978723404255
3.0,2.0,96.0,1550.0,3,6193.548387096775
2.0,2.0,73.0,1453.0,3,5024.088093599449
2.0,2.0,78.0,1450.0,3,5379.310344827586
3.0,3.0,68.0,1630.0,3,4171.7791411042945
3.0,2.0,69.0,1400.0,3,4928.571428571428
2.0,1.0,75.0,1465.0,3,5119.453924914676
3.0,3.0,122.0,1920.0,3,6354.166666666667
3.0,3.0,80.0,1660.0,3,4819.277108433735
2.0,3.0,80.0,1520.0,3,5263.1578947368425
2.0,1.0,73.0,1270.0,3,5748.031496062992
3.0,2.0,120.0,1846.0,3,6500.541711809317
3.0,3.0,95.0,1655.0,3,5740.181268882176
2.0,1.0,85.0,1470.0,3,5782.312925170068
5.0,1.5843757375501535,195.0,2932.0,4,6650.75034106412
5.0,0.0,165.0,3230.0,4,5108.359133126935
3.0,3.0,120.0,2185.0,4,5491.990846681922
4.0,1.0,180.0,2400.0,4,7500.0
4.0,2.0,140.0,3000.0,4,4666.666666666667
5.0,0.0,158.0,2700.0,5,5851.851851851852
2.0,1.0,60.0,1100.0,2,5454.545454545455
2.0,1.0,60.0,1100.0,2,5454.545454545455
2.0,1.0,60.0,1100.0,2,5454.545454545455
2.0,2.0,70.0,1540.0,3,4545.454545454545
2.0,2.0,70.0,1405.0,2,4982.20640569395
2.0,1.0,60.1,1182.0,3,5084.602368866328
2.0,1.0,70.0,1428.0,3,4901.9607843137255
3.0,2.0,25.0,2000.0,4,1250.0
2.0,2.0,68.0,1220.0,2,5573.770491803279
2.0,1.0,65.0,1165.0,2,5579.399141630901
2.0,2.0,105.0,1036.0,2,10135.135135135135
2.0,2.0,145.0,1560.0,2,9294.871794871795
2.0,1.0,103.0,1050.0,2,9809.52380952381
2.0,3.0,120.0,1200.0,2,10000.0
2.0,1.0,143.0,1500.0,3,9533.333333333334
3.0,1.0,168.0,1850.0,3,9081.081081081082
2.0,2.0,160.0,1600.0,3,10000.0
3.0,1.5843757375501535,175.0,1825.0,3,9589.04109589041
2.0,2.0,130.0,1350.0,3,9629.62962962963
3.0,1.0,140.0,1485.0,3,9427.609427609428
4.0,3.0,260.0,2600.0,4,10000.0
3.0,2.0,95.0,1645.0,3,5775.075987841945
3.0,2.0,95.0,1645.0,3,5775.075987841945
2.0,2.0,80.0,1200.0,2,6666.666666666667
2.0,1.0,60.0,900.0,2,6666.666666666667
2.0,2.0,85.0,1200.0,2,7083.333333333333
3.0,3.0,150.0,1900.0,3,7894.736842105263
5.0,1.0,415.0,4500.0,5,9222.222222222223
4.0,1.0,310.0,2400.0,5,12916.666666666666
2.0,1.0,25.0,581.91,1,4296.197006409926
2.0,1.0,43.0,1055.0,2,4075.829383886256
3.0,2.0,85.0,1680.0,3,5059.523809523809
4.0,3.0,95.0,1950.0,3,4871.794871794872
4.0,2.0,420.0,2400.0,6,17500.0
2.0,1.0,50.0,1300.0,2,3846.153846153846
2.0,3.0,43.0,1135.0,2,3788.546255506608
2.0,2.0,45.0,1276.0,2,3526.6457680250783
2.0,1.0,43.0,1165.0,2,3690.987124463519
2.0,2.0,82.89,1636.0,2,5066.6259168704155
2.0,1.0,49.0,1097.0,2,4466.727438468551
3.0,2.0,89.61,1779.0,3,5037.099494097808
3.0,2.0,97.42,1945.0,3,5008.740359897172
3.0,2.0,94.36,1880.0,3,5019.148936170212
3.0,2.0,90.0,1779.0,3,5059.02192242833
3.0,2.0,104.0,2082.0,3,4995.1969260326605
3.0,2.0,103.0,2024.0,3,5088.932806324111
2.0,2.0,55.0,1100.0,2,5000.0
2.0,3.0,65.0,1306.0,2,4977.029096477795
2.0,2.0,59.0,1419.0,3,4157.85764622974
3.0,2.0,75.0,1580.0,3,4746.835443037975
3.0,2.0,63.0,1559.0,3,4041.0519563822963
2.0,2.0,74.0,1475.0,3,5016.949152542373
3.0,0.0,65.0,1304.0,3,4984.662576687117
2.0,2.0,60.0,1411.0,3,4252.303330970943
2.0,2.0,70.0,1443.0,3,4851.004851004851
4.0,3.0,65.0,1664.0,4,3906.25
2.0,2.0,44.0,1200.0,2,3666.6666666666665
2.0,2.0,44.0,1160.0,2,3793.103448275862
2.0,2.0,43.2,1200.0,2,3600.0
2.0,2.0,44.08,1160.0,2,3800.0
2.0,2.0,45.0,1200.0,2,3750.0
2.0,2.0,40.59,1160.0,2,3499.1379310344832
2.0,2.0,46.62,1260.0,2,3700.0
2.0,2.0,42.0,1160.0,2,3620.689655172414
2.0,2.0,45.0,1200.0,2,3750.0
2.0,2.0,42.92,1160.0,2,3700.0
2.0,2.0,42.0,1160.0,2,3620.689655172414
2.0,2.0,45.0,1200.0,2,3750.0
2.0,2.0,42.6,1200.0,2,3550.0
2.0,2.0,42.0,1160.0,2,3620.689655172414
2.0,2.0,45.6,1200.0,2,3800.0
2.0,2.0,43.13,1215.0,2,3549.794238683128
2.0,2.0,44.4,1200.0,2,3700.0
2.0,2.0,44.0,1160.0,2,3793.103448275862
2.0,2.0,42.0,1200.0,2,3500.0
2.0,2.0,45.88,1240.0,2,3700.0
2.0,2.0,44.0,1200.0,2,3666.6666666666665
2.0,2.0,42.6,1100.0,2,3872.7272727272725
2.0,2.0,44.4,1200.0,2,3700.0
2.0,1.0,43.75,1215.0,2,3600.8230452674898
2.0,2.0,44.73,1200.0,2,3727.5
2.0,2.0,42.0,1160.0,2,3620.689655172414
2.0,3.0,54.0,1500.0,3,3600.0
3.0,2.0,59.76,1615.0,3,3700.30959752322
3.0,2.0,60.0,1615.0,3,3715.170278637771
2.0,3.0,53.0,1410.0,3,3758.8652482269504
3.0,2.0,58.14,1600.0,3,3633.75
2.0,3.0,55.0,1500.0,3,3666.6666666666665
2.0,3.0,52.17,1410.0,3,3700.0
3.0,2.0,58.0,1615.0,3,3591.331269349845
2.0,3.0,52.17,1410.0,3,3700.0
2.0,3.0,50.06,1410.0,3,3550.354609929078
2.0,2.0,59.76,1565.0,3,3818.5303514376997
2.0,3.0,50.06,1400.0,3,3575.714285714286
2.0,3.0,53.58,1410.0,3,3800.0
2.0,2.0,57.91,1565.0,3,3700.3194888178914
2.0,3.0,49.34,1410.0,3,3499.290780141844
2.0,2.0,56.34,1565.0,3,3600.0
2.0,2.0,56.0,1565.0,3,3578.2747603833864
2.0,2.0,57.91,1565.0,3,3700.3194888178914
2.0,3.0,54.99,1410.0,3,3900.0
6.0,0.0,118.0,2464.5,4,4787.9894501927365
2.0,1.0,53.0,1254.0,2,4226.475279106858
2.0,1.0,38.0,1050.0,2,3619.0476190476193
2.0,2.0,58.0,1260.0,2,4603.174603174603
2.0,2.0,59.0,1275.0,2,4627.450980392156
1.0,1.0,40.0,950.0,1,4210.526315789473
2.0,3.0,66.0,1205.0,2,5477.178423236514
2.0,1.0,76.0,1250.0,2,6080.0
2.0,2.0,50.0,1000.0,2,5000.0
2.0,1.0,74.0,1281.0,2,5776.736924277908
2.0,2.0,60.0,1220.0,2,4918.0327868852455
2.0,2.0,82.0,1299.0,2,6312.548113933795
2.0,2.0,56.0,900.0,2,6222.222222222223
2.0,1.0,79.0,1350.0,2,5851.851851851852
2.0,2.0,85.0,1457.0,2,5833.905284831846
2.0,2.0,72.0,1310.0,2,5496.18320610687
2.0,2.0,60.0,1051.0,2,5708.848715509039
2.0,1.0,65.0,1060.0,2,6132.075471698113
2.0,3.0,62.0,1100.0,2,5636.363636363636
2.0,2.0,55.0,982.0,2,5600.814663951121
2.0,1.0,59.0,1205.0,2,4896.265560165975
2.0,1.0,58.0,1063.0,2,5456.255879586077
2.0,2.0,59.99,1201.0,2,4995.004163197335
2.0,2.0,65.0,1325.0,2,4905.66037735849
3.0,3.0,90.0,1465.0,2,6143.344709897611
2.0,1.0,69.44,1150.0,2,6038.260869565217
2.0,1.0,60.0,1015.0,2,5911.330049261083
2.0,1.0,51.0,1049.0,2,4861.773117254528
2.0,1.0,63.0,1211.0,2,5202.312138728324
2.0,1.0,62.0,1200.0,2,5166.666666666667
2.0,2.0,48.0,960.0,2,5000.0
2.0,1.0,45.0,850.0,2,5294.117647058823
2.0,1.0,90.0,1454.0,2,6189.821182943604
3.0,1.0,103.0,1767.0,3,5829.088851160159
3.0,1.0,68.0,1398.0,3,4864.0915593705295
3.0,2.0,85.0,1605.0,3,5295.95015576324
3.0,2.0,88.0,1692.0,3,5200.945626477542
3.0,1.0,68.0,1450.0,3,4689.6551724137935
3.0,3.0,100.0,1685.0,3,5934.718100890208
3.0,2.0,109.0,1767.0,3,6168.647425014148
3.0,1.5843757375501535,90.0,1830.0,3,4918.0327868852455
3.0,3.0,101.0,1685.0,3,5994.06528189911
3.0,3.0,105.0,1735.0,3,6051.873198847262
3.0,2.0,89.0,1767.0,3,5036.785512167516
3.0,3.0,89.0,1830.0,3,4863.3879781420765
3.0,2.0,115.0,2400.0,3,4791.666666666667
3.0,1.5843757375501535,85.0,1665.0,3,5105.105105105105
3.0,3.0,91.86,1830.0,3,5019.672131147541
3.0,3.0,89.89,1830.0,3,4912.021857923497
3.0,1.5843757375501535,90.0,1535.0,3,5863.192182410424
4.0,3.0,109.0,2025.0,4,5382.716049382716
4.0,1.5843757375501535,245.0,3600.0,4,6805.555555555556
4.0,3.0,206.0,3160.0,4,6518.987341772152
2.0,2.0,48.79,1220.0,2,3999.1803278688526
2.0,0.0,42.5,1025.0,2,4146.341463414634
2.0,1.0,43.5,1050.0,2,4142.857142857143
3.0,0.0,95.0,1200.0,3,7916.666666666667
5.0,1.0,150.0,2400.0,5,6250.0
3.0,1.0,145.0,2000.0,3,7250.0
2.0,1.0,120.0,1300.0,2,9230.76923076923
2.0,1.0,270.0,1688.12,2,15994.123640499492
4.0,3.0,470.0,2850.0,3,16491.22807017544
3.0,2.0,280.0,1805.0,3,15512.465373961219
5.0,1.5843757375501535,650.0,4460.0,4,14573.991031390135
6.0,2.0,550.0,3633.0,4,15139.003578309937
1.0,0.0,19.0,560.0,1,3392.8571428571427
2.0,1.0,33.0,960.0,2,3437.5
3.0,1.0,85.0,1200.0,3,7083.333333333333
4.0,0.0,445.0,4046.0,4,10998.517053880376
1.0,1.0,22.5,540.0,1,4166.666666666667
